x,y,made
24.9,41.15,True
39.6,5.549999999999997,False
38.9,28.35,True
23.3,40.65,True
25.0,41.75,False
9.5,40.05,False
18.6,38.65,False
25.7,40.85,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
18.3,17.95,True
10.7,41.65,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
29.5,34.85,True
47.9,44.95,False
25.2,41.65,True
1.8999999999999986,40.55,False
33.4,40.65,False
17.8,39.25,False
25.0,41.75,False
20.2,41.15,True
25.0,41.75,True
25.0,41.75,False
18.9,20.85,False
20.2,36.75,False
25.0,41.75,False
43.7,35.65,True
1.8999999999999986,41.05,False
48.4,41.95,True
19.2,37.55,False
18.9,17.05,False
1.6999999999999993,40.85,True
23.5,39.45,False
27.7,30.95,True
25.0,41.75,False
25.0,41.75,True
22.9,35.75,True
0.8999999999999986,41.95,False
41.3,39.85,True
30.2,35.75,True
42.4,31.35,False
18.8,37.65,False
26.0,14.549999999999997,False
25.0,41.75,False
25.0,41.75,True
24.9,40.55,False
25.0,41.75,False
41.1,21.95,True
25.0,41.75,False
43.3,41.95,True
25.0,41.75,False
28.5,30.75,False
13.9,31.65,True
37.5,38.75,True
25.2,22.55,False
13.1,37.35,True
25.0,41.75,False
17.0,17.15,False
22.9,38.75,False
22.7,38.15,False
12.5,23.05,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
6.100000000000001,23.65,False
20.5,22.35,True
25.0,41.75,False
25.0,41.75,True
29.9,37.25,False
22.7,17.55,True
25.0,41.75,True
39.4,38.35,False
25.0,41.75,False
2.3999999999999986,34.85,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
39.6,20.85,False
26.3,34.35,True
25.0,41.75,True
18.8,37.05,False
11.0,33.25,True
25.0,41.75,True
25.0,41.75,True
8.0,22.35,False
32.3,23.35,False
47.9,40.85,True
38.8,29.35,False
24.6,39.75,True
45.5,28.25,False
41.9,39.85,True
22.2,40.65,True
31.2,15.75,True
29.5,38.45,False
25.0,20.85,False
25.0,41.75,False
30.2,41.35,False
25.0,41.75,True
43.0,31.25,False
22.1,36.25,False
46.8,25.85,False
35.9,44.45,True
6.800000000000001,23.35,False
2.3999999999999986,41.45,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
38.9,40.65,False
2.3999999999999986,37.55,True
7.600000000000001,33.95,False
35.9,26.65,False
12.1,24.95,True
18.3,14.549999999999997,False
25.0,41.75,True
33.6,23.45,False
24.1,40.35,True
21.8,16.75,False
34.3,33.95,False
1.3000000000000007,42.25,False
15.6,25.75,False
37.3,20.65,True
6.5,29.45,False
26.5,39.75,False
31.4,24.75,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
35.0,27.55,False
25.0,41.75,True
2.5,43.65,True
25.0,41.75,True
41.4,23.45,False
25.0,41.75,True
27.7,23.95,True
23.7,39.55,True
24.1,21.45,True
39.9,40.65,False
22.6,16.25,False
30.7,14.850000000000001,True
25.0,41.75,False
22.9,41.05,False
35.1,32.15,True
25.2,40.65,True
31.4,32.45,False
1.6000000000000014,41.75,False
25.4,34.65,False
44.6,25.25,False
7.699999999999999,23.95,False
25.0,41.75,False
10.9,40.85,True
25.0,41.75,True
38.4,21.65,True
1.6000000000000014,26.85,True
10.4,41.75,False
25.0,41.75,True
9.5,35.75,False
25.0,41.75,True
5.0,24.75,False
25.0,41.75,True
25.0,41.75,True
44.9,27.95,False
25.0,41.75,False
5.800000000000001,39.15,False
11.0,31.85,False
25.0,22.25,False
25.0,41.75,False
13.7,29.05,True
28.0,35.05,False
36.1,29.35,True
42.9,20.05,False
13.7,19.25,False
5.199999999999999,39.25,False
21.8,17.65,True
25.0,41.75,True
25.0,41.75,True
25.0,39.75,False
3.8000000000000007,29.45,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
13.7,30.15,True
26.1,15.45,True
40.0,28.25,True
29.5,38.45,True
13.1,36.15,False
33.2,41.75,True
10.9,21.15,True
45.5,36.95,True
30.9,23.85,True
18.3,28.35,False
39.2,29.05,True
25.0,41.75,False
25.0,41.75,True
38.1,26.15,True
44.4,26.15,False
7.699999999999999,42.05,False
27.6,16.55,False
25.0,41.75,True
38.1,25.55,False
25.0,41.75,True
38.0,30.95,False
7.399999999999999,34.65,False
15.5,39.75,False
38.3,32.65,True
25.7,28.05,True
32.6,38.95,True
37.5,33.25,True
15.5,36.95,False
42.9,23.45,False
17.8,33.25,False
13.7,33.55,True
43.8,36.75,False
40.2,38.45,False
23.7,31.05,False
31.0,41.65,False
35.8,19.85,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
21.0,17.35,False
25.5,39.55,False
23.8,20.95,True
17.0,30.15,False
30.7,35.95,True
25.0,41.75,False
23.2,34.05,True
9.3,35.95,False
33.6,39.55,False
9.1,23.65,False
39.2,35.05,False
25.0,41.75,False
41.3,32.15,False
25.0,41.75,True
24.9,40.25,True
24.9,30.75,True
25.0,41.75,False
25.0,41.75,True
47.9,42.25,False
39.2,30.15,False
25.0,41.75,True
9.3,34.35,False
42.5,24.95,False
19.1,41.05,False
23.8,33.55,True
45.9,26.35,True
20.0,31.25,True
25.0,41.75,True
25.0,41.75,True
25.2,41.15,True
25.0,41.75,False
18.6,17.65,False
40.2,40.85,True
48.1,33.25,False
25.0,41.75,True
31.4,16.55,False
16.1,33.45,False
37.0,22.85,True
25.0,41.75,True
44.8,24.25,True
32.5,26.05,True
25.0,41.75,True
27.7,23.95,False
25.0,41.75,False
25.0,41.75,True
26.0,43.65,True
24.4,36.45,True
25.0,41.75,False
37.5,33.45,False
25.0,41.75,True
26.0,42.05,True
27.4,22.35,False
25.0,41.75,True
14.5,26.45,True
18.3,30.15,True
9.0,22.35,False
25.0,41.75,True
25.4,37.25,False
25.0,41.75,False
25.0,40.25,True
1.8999999999999986,43.45,True
40.5,18.95,False
1.8999999999999986,43.35,True
41.4,38.65,False
24.9,37.25,True
48.4,41.95,False
25.0,41.75,True
49.0,35.35,False
25.0,41.75,False
11.7,31.25,False
37.2,18.15,True
44.9,24.45,True
25.0,41.75,True
48.4,41.15,True
20.0,17.85,True
25.0,41.75,True
36.6,26.15,True
25.0,41.75,False
37.5,26.05,True
25.0,41.75,True
44.8,24.95,True
25.0,35.95,False
12.1,37.65,False
20.7,18.15,True
41.3,42.35,True
1.8999999999999986,36.95,True
40.3,41.35,True
38.6,26.95,False
7.899999999999999,25.75,False
9.0,31.05,False
25.0,41.75,False
35.5,26.65,True
42.7,23.35,True
18.9,38.75,False
40.0,22.55,False
29.3,37.65,False
19.1,17.55,True
22.1,25.25,True
25.0,41.75,False
40.3,38.65,True
25.0,41.75,False
35.6,37.65,False
2.5,35.15,False
26.6,40.35,True
24.2,40.05,False
39.6,39.55,False
24.0,41.65,True
25.7,35.65,True
25.0,41.75,True
25.0,41.75,False
39.4,30.25,True
45.4,24.45,False
48.2,34.85,True
3.1999999999999993,31.05,False
18.9,10.75,False
30.9,20.95,False
45.7,26.45,True
34.3,16.35,False
36.2,30.55,True
25.0,41.75,False
24.8,39.55,True
23.0,25.35,True
21.8,39.25,False
25.0,41.75,True
40.3,21.15,False
22.6,38.35,True
31.8,41.15,False
42.5,21.15,False
0.5,39.25,True
25.0,41.75,True
38.3,41.75,False
22.1,25.05,True
11.2,33.25,False
35.9,17.05,False
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
25.7,16.85,False
23.7,41.05,True
26.0,40.35,False
42.2,43.95,True
41.0,40.85,False
5.0,1.0499999999999972,False
25.0,41.75,True
1.3000000000000007,40.55,False
25.0,41.75,True
14.4,37.25,False
42.9,43.35,True
19.6,38.05,False
6.5,35.35,False
6.899999999999999,36.45,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
6.300000000000001,23.45,False
41.1,24.25,True
9.1,17.95,False
23.3,42.05,True
14.0,36.25,False
25.0,41.75,True
30.9,34.55,True
25.0,35.45,False
25.0,40.35,True
25.0,41.75,True
7.300000000000001,18.95,False
25.5,42.25,False
25.0,41.75,True
10.7,27.15,True
12.0,25.55,True
48.4,44.95,True
14.2,32.95,False
34.7,22.05,True
6.800000000000001,24.75,True
41.8,40.55,True
25.0,41.75,False
41.4,37.65,False
15.3,18.95,True
31.5,39.25,True
40.3,31.05,False
9.8,32.85,True
33.6,40.35,False
28.2,24.75,False
37.7,27.45,True
47.8,41.35,False
31.2,28.65,False
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
31.8,33.75,True
30.4,17.05,False
28.0,41.35,True
27.5,24.95,True
36.4,25.85,True
41.0,33.45,False
36.2,24.45,False
35.9,28.85,False
47.8,35.45,False
26.0,41.75,True
10.5,41.15,False
24.4,33.55,False
6.800000000000001,29.95,False
15.1,41.15,False
38.9,42.75,True
28.5,36.95,False
31.2,35.05,False
30.4,38.75,False
25.0,41.75,True
36.2,19.25,False
33.1,17.85,False
2.1999999999999993,40.85,False
25.0,41.75,True
22.2,38.35,False
2.6999999999999993,40.85,False
14.0,19.85,False
1.6000000000000014,42.35,True
8.2,20.05,False
23.5,40.85,True
26.9,17.05,False
16.4,34.25,True
25.0,41.75,True
44.1,41.75,False
35.8,41.75,False
2.1999999999999993,39.85,False
25.0,41.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
26.5,41.75,True
37.2,35.15,False
24.9,26.15,False
25.8,40.85,True
25.0,41.75,True
25.0,41.75,True
9.8,32.85,False
8.8,23.65,True
36.2,30.95,False
2.1999999999999993,39.75,False
25.0,41.75,True
25.0,41.75,True
35.3,25.05,False
33.9,23.45,True
25.0,41.75,False
25.0,41.75,True
27.7,16.75,True
29.6,35.45,False
23.8,41.05,False
25.0,41.75,False
35.0,26.85,True
47.4,40.05,False
25.0,41.75,True
9.6,20.05,False
27.6,23.05,True
14.8,22.55,True
8.2,41.35,False
17.8,38.75,False
35.5,22.25,True
25.0,41.75,False
1.3999999999999986,37.35,False
17.0,23.05,False
24.9,36.45,True
25.0,41.75,True
12.9,29.85,False
24.0,40.65,False
43.0,23.85,True
31.5,18.25,True
25.0,27.45,False
25.0,41.75,False
25.0,41.75,True
1.6999999999999993,41.35,False
5.699999999999999,27.75,False
34.3,18.15,True
25.0,41.75,True
37.0,25.85,True
25.5,27.15,False
38.8,21.95,False
25.0,41.75,True
13.9,34.05,False
30.6,16.85,False
2.1999999999999993,41.45,True
37.2,23.85,False
17.5,39.15,False
25.0,24.25,False
25.0,40.85,True
25.0,41.75,False
38.8,31.65,True
14.7,40.05,False
25.0,41.75,False
38.9,34.25,False
17.5,38.15,False
11.2,41.35,False
25.0,41.75,False
3.0,31.05,True
13.2,40.55,False
20.7,34.25,True
42.1,24.25,False
22.2,38.95,False
25.0,41.75,True
14.7,38.65,True
10.3,20.65,False
43.7,31.55,False
19.9,28.55,False
25.0,41.75,False
25.0,41.75,False
4.300000000000001,43.05,False
32.0,23.05,False
25.0,41.75,False
34.7,30.55,False
12.3,31.35,True
38.6,29.95,True
13.2,25.35,True
34.7,41.75,False
28.7,27.25,False
48.4,35.05,True
33.9,23.45,True
25.0,41.75,True
25.0,41.75,True
23.8,20.15,False
4.699999999999999,22.35,True
21.6,23.95,False
40.7,23.65,False
25.0,41.75,True
25.0,41.75,True
28.2,41.05,True
6.899999999999999,23.65,True
19.2,22.25,True
25.5,41.05,True
23.2,40.05,False
25.0,41.75,True
34.3,23.65,False
41.1,24.25,True
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
42.1,33.15,True
25.0,41.75,False
36.1,40.25,False
26.0,36.55,False
10.3,23.05,True
25.0,41.75,False
8.0,38.35,False
17.0,37.35,False
32.5,34.55,False
20.0,36.25,False
31.5,31.35,True
41.1,30.95,False
25.0,41.75,False
1.3000000000000007,39.25,True
26.6,42.05,False
12.3,26.95,False
13.1,30.25,False
10.4,40.85,True
25.0,41.75,True
47.6,41.75,False
25.0,41.75,True
22.9,22.75,False
31.7,24.75,True
25.0,41.75,True
48.5,41.05,False
25.0,41.75,True
20.0,26.95,True
47.6,41.95,False
15.3,38.05,False
28.8,21.95,False
25.0,41.75,True
25.0,41.75,True
48.5,39.45,False
25.0,41.75,True
18.1,38.45,True
25.0,41.75,False
25.0,41.75,True
2.6999999999999993,38.35,False
31.2,39.75,False
4.100000000000001,39.55,False
35.0,41.65,True
13.1,41.45,False
47.6,44.95,True
43.7,38.75,True
25.8,40.65,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,False
37.0,33.75,True
30.4,16.55,True
23.7,23.35,False
25.0,41.75,True
19.7,35.05,False
1.6000000000000014,32.15,True
25.0,41.75,True
39.6,19.25,True
27.3,21.25,True
2.5,35.65,False
25.5,15.149999999999999,False
48.4,39.15,False
24.0,41.75,False
9.9,34.65,False
25.0,41.75,True
32.0,26.65,False
16.2,37.35,False
14.4,37.05,True
6.600000000000001,39.85,False
14.4,24.55,False
23.8,41.15,True
38.4,25.35,False
9.1,34.05,False
25.0,41.75,False
43.8,26.65,False
40.2,40.35,False
24.8,33.45,False
25.0,41.75,False
12.5,30.95,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
44.0,39.55,False
8.399999999999999,20.45,False
25.0,41.75,True
25.0,41.75,False
46.3,29.45,False
22.9,37.85,True
1.3999999999999986,40.05,False
25.0,41.95,False
15.8,31.35,True
24.9,37.55,False
31.2,18.45,False
48.4,41.75,False
25.0,41.75,False
25.0,41.75,False
24.8,42.75,True
25.0,41.75,True
25.7,35.45,False
25.0,41.75,True
18.3,21.95,False
26.5,15.75,True
27.9,33.75,False
40.5,31.05,True
34.3,26.45,True
17.2,41.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
21.6,33.45,True
24.9,41.05,True
21.8,30.75,False
25.0,41.75,True
25.0,41.75,True
2.3999999999999986,41.45,False
25.0,41.75,True
25.0,41.75,True
25.8,41.05,False
12.6,17.15,False
24.3,30.95,False
25.0,41.75,True
7.899999999999999,29.05,False
27.1,23.85,False
25.0,41.75,False
11.7,29.65,False
24.0,38.45,True
11.2,20.35,False
19.9,20.05,False
2.0,41.95,True
34.0,18.75,False
20.8,34.85,False
23.5,32.95,False
25.0,41.75,True
25.0,41.75,False
11.4,23.45,False
25.0,41.75,False
25.0,41.75,True
9.1,40.35,True
25.0,41.75,True
16.6,28.85,True
25.0,41.75,False
9.9,38.65,True
25.0,41.75,True
0.1999999999999993,43.05,False
6.300000000000001,41.45,False
32.5,34.65,False
25.0,41.75,True
34.3,18.45,False
25.0,41.75,True
35.0,18.75,True
6.600000000000001,32.65,False
44.1,26.15,False
12.1,24.15,True
11.7,33.95,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
25.0,41.75,True
36.6,26.65,True
36.2,26.05,False
25.4,27.25,False
38.0,18.75,True
26.8,15.95,True
25.2,37.05,True
31.2,25.85,False
25.0,41.75,True
21.8,16.25,True
44.4,38.05,False
34.5,17.85,True
25.0,41.75,True
1.6000000000000014,42.55,True
24.0,36.45,False
13.2,24.45,False
31.7,25.25,True
25.0,41.75,True
35.6,27.95,False
24.3,33.95,True
25.7,38.15,False
42.2,19.85,False
37.5,27.75,False
7.300000000000001,38.75,False
13.1,18.65,True
45.9,41.35,False
25.5,41.05,False
9.9,30.25,False
15.1,17.55,False
25.0,41.75,False
25.0,41.75,False
21.6,40.05,True
2.1999999999999993,37.35,False
19.6,27.95,False
22.2,22.05,False
19.1,30.95,True
32.3,26.85,False
25.0,41.75,False
25.0,41.75,False
10.1,38.05,True
25.0,41.75,True
25.0,41.75,False
48.5,43.05,False
22.1,38.05,False
37.0,32.05,False
25.0,41.75,False
25.0,36.95,True
30.9,24.45,False
25.0,41.75,True
20.7,17.15,False
38.6,21.65,False
7.699999999999999,40.25,True
25.0,41.75,False
37.2,28.05,False
25.0,41.75,True
5.399999999999999,25.05,True
3.8999999999999986,27.25,True
2.8000000000000007,34.05,False
25.0,42.35,True
25.0,41.75,True
18.1,39.15,True
25.0,41.75,False
24.3,38.75,False
35.5,40.35,False
9.5,30.15,False
14.5,28.65,True
30.4,38.15,True
13.2,33.95,True
25.0,41.75,True
38.9,39.75,True
9.8,38.35,False
25.0,41.75,True
40.0,19.25,False
25.0,41.75,False
9.0,37.25,False
25.0,41.75,False
23.8,42.85,True
25.0,41.75,False
2.0,40.55,False
25.0,41.75,True
23.5,42.55,True
11.7,20.45,True
49.2,41.95,True
43.7,39.75,False
1.6000000000000014,37.05,False
23.7,16.25,True
25.0,41.75,False
25.0,41.75,True
10.6,20.95,False
5.5,31.25,True
23.0,41.95,False
36.2,20.45,False
23.0,34.55,False
1.8999999999999986,39.75,False
38.3,26.35,False
35.0,17.95,False
1.3000000000000007,43.35,True
35.6,39.45,True
8.0,36.45,False
25.0,41.75,True
16.7,34.55,True
42.1,40.65,False
40.5,38.35,False
35.3,37.85,True
18.1,34.05,False
25.8,28.65,True
7.899999999999999,22.55,False
25.0,41.75,False
26.3,36.55,False
36.4,24.75,False
47.9,29.35,False
42.9,42.05,False
11.7,20.35,True
25.0,41.75,False
26.9,38.65,False
24.8,17.35,False
42.5,39.25,True
25.0,41.75,True
24.9,35.05,False
1.6999999999999993,40.25,True
32.0,40.85,False
10.9,21.75,False
19.1,20.95,False
10.7,30.95,False
29.5,21.65,False
25.0,41.75,True
25.0,41.75,False
7.699999999999999,23.35,True
7.300000000000001,35.65,False
41.6,33.75,False
18.3,35.45,False
25.0,41.75,True
27.1,41.35,True
20.0,17.65,True
35.1,28.55,False
0.8999999999999986,42.05,True
3.5,30.25,False
24.8,41.75,True
25.0,41.75,False
47.4,38.75,False
25.0,41.75,False
25.0,33.75,False
13.4,26.95,False
39.6,20.45,False
25.0,41.75,False
35.1,19.55,False
44.0,26.85,True
29.9,23.45,False
7.899999999999999,41.15,False
25.0,41.75,True
25.0,41.75,False
2.0,39.25,False
2.1999999999999993,41.75,True
25.0,41.75,True
25.0,41.75,True
23.2,41.75,False
24.0,40.55,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,True
21.8,39.55,False
6.100000000000001,26.15,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
48.1,33.25,False
25.0,41.15,True
18.6,17.15,True
16.7,39.85,False
25.0,41.75,True
22.9,20.95,False
26.0,22.25,True
24.9,33.75,True
1.1000000000000014,36.25,True
30.9,23.65,False
47.6,41.65,True
32.9,31.25,False
24.0,33.55,False
23.2,33.75,False
25.0,41.75,True
25.0,41.75,False
25.0,41.75,True
25.0,41.75,True
39.9,36.95,True
18.5,37.85,True
25.0,41.75,True
25.7,20.35,True
8.0,33.45,True
24.1,13.25,False
25.0,41.75,False
5.399999999999999,29.65,False
25.0,41.75,True
25.0,41.75,True
26.6,15.95,True
25.0,41.75,False
47.8,40.05,False
20.5,37.05,True
23.7,42.55,True
25.0,41.75,False
25.0,41.75,False
25.0,41.75,False
36.2,27.95,True
10.9,36.15,False
24.0,15.649999999999999,True
42.2,36.75,True
25.0,41.75,True
35.9,35.15,True
12.0,30.25,True
17.2,17.05,False
18.5,17.05,False
10.4,19.55,True
0.6000000000000014,37.85,True
25.0,41.75,True
21.3,36.55,False
23.5,21.65,True
26.6,16.25,True
24.9,41.45,True
24.3,27.25,False
26.0,41.45,True
22.7,41.75,False
25.0,41.75,True
24.4,41.95,True
25.0,41.75,True
25.7,36.75,False
25.0,41.75,True
5.0,39.45,False
25.0,41.75,True
25.0,41.75,True
21.1,35.35,False
23.2,41.05,False
7.600000000000001,24.95,True
20.7,32.45,True
38.8,31.25,False
40.2,19.55,False
26.1,23.45,False
28.0,21.15,True
30.2,32.45,True
22.2,40.35,True
48.1,42.25,False
22.7,41.65,True
39.9,40.05,True
27.3,39.25,False
1.3999999999999986,32.35,False
10.3,21.15,True
21.1,40.55,False
42.1,32.45,False
25.0,36.55,False
41.1,40.05,False
38.0,39.15,False
42.1,30.25,False
18.0,25.05,True
25.0,41.75,False
4.899999999999999,26.35,True
45.7,30.95,True
16.1,14.049999999999997,True
44.1,36.95,False
14.5,41.65,True
18.5,29.85,False
45.5,41.95,False
25.0,41.75,False
22.2,38.05,True
32.0,22.35,True
25.0,41.75,False
5.199999999999999,25.25,True
32.1,39.25,True
21.8,35.15,False
25.0,41.75,True
25.0,41.75,True
25.0,41.75,False
9.6,17.05,False
25.0,41.75,True
25.0,41.75,False
11.7,19.05,True
39.4,42.75,False
15.6,25.25,True
25.0,41.75,True
34.0,27.55,True
7.600000000000001,22.85,False
6.899999999999999,22.25,False
25.8,41.05,True
24.6,42.85,False
30.9,38.15,False
25.0,41.75,True
1.3999999999999986,40.05,False
1.3000000000000007,35.75,True
25.0,41.75,False
25.4,38.35,False
25.0,41.75,True
25.0,41.75,False
9.1,37.85,False
41.9,22.05,False
29.8,13.850000000000001,False
25.0,41.75,False
1.6000000000000014,39.75,False
10.4,40.05,True
11.5,20.65,True
25.0,41.75,True
45.4,28.25,False
25.0,41.75,False
47.3,37.25,True
13.2,23.85,False
24.8,32.05,True
36.7,42.75,True
31.0,37.55,False
25.0,41.75,False
25.0,41.75,False
25.0,41.75,False
25.2,34.55,False
25.0,41.75,False
14.8,17.85,False
25.0,41.75,True
14.2,26.15,False
13.6,33.15,True
32.6,24.15,False
10.6,30.55,True
15.0,19.35,False
10.9,34.35,True
25.0,40.35,True
13.9,35.95,False
38.0,19.55,True
34.5,38.75,False
23.8,26.95,True
25.0,41.75,True
4.300000000000001,37.65,False
24.0,30.15,False
10.9,21.75,True
18.3,31.35,True
17.7,39.25,False
34.7,33.45,False
8.399999999999999,38.35,True
13.6,19.75,True
25.0,41.75,True
9.5,19.55,False
27.6,40.85,True
24.8,15.45,False
29.3,24.15,False
44.4,39.85,True
47.1,39.55,False
10.6,20.05,True
23.3,40.25,True
42.7,26.85,False
15.1,24.75,True
38.6,38.15,False
14.5,22.75,False
44.1,43.05,False
25.0,41.75,True
25.0,41.75,True
33.6,28.05,False
25.0,41.75,False
25.0,41.75,True
39.1,21.25,True
40.2,40.25,True
37.5,18.75,False
25.0,41.75,False
15.8,18.45,False
25.4,36.55,False
11.8,23.65,True
27.9,37.55,True
43.7,22.55,True
23.2,35.65,True
23.5,27.55,True
11.0,40.55,False
10.1,24.25,True
31.8,24.55,True
43.3,23.95,False
25.8,41.05,True
25.0,41.75,False
2.0,40.05,False
25.7,37.85,False
15.3,33.45,False
7.600000000000001,20.85,True
18.8,35.65,True
19.6,32.05,False
24.9,41.35,True
23.2,41.45,True
16.6,31.85,True
13.1,37.55,False
1.6000000000000014,41.75,True
25.0,41.75,True
48.2,36.55,False
16.7,22.05,False
48.2,41.15,True
0.8999999999999986,42.25,False
25.0,41.75,False
39.9,31.35,True
4.100000000000001,29.65,False
23.5,25.25,False
23.8,35.65,True
23.5,38.05,False
29.9,29.85,False
40.0,37.85,False
47.8,38.15,True
41.6,39.45,False
25.0,41.75,True
37.5,30.25,False
35.0,42.05,False
25.2,20.85,True
25.0,41.75,False
45.5,27.25,False
32.9,17.55,False
11.0,20.45,True
43.0,31.25,False
18.0,18.15,False
24.1,41.15,True
25.0,41.75,False
25.0,41.75,True
7.399999999999999,31.65,True
7.100000000000001,36.45,False
32.1,17.15,True
42.9,22.85,False
5.199999999999999,43.15,False
48.9,38.65,True
25.0,41.75,True
19.2,38.05,False
25.8,38.45,False
39.2,27.95,True
21.4,30.15,False
25.0,41.75,True
25.0,41.75,True
24.0,14.149999999999999,True
25.0,41.75,False
25.0,41.75,False
16.1,28.35,False
25.0,41.75,True
39.1,32.15,True
25.0,41.75,True
14.0,29.45,True
20.7,37.05,False
24.8,36.75,True
25.0,41.75,False
30.6,37.85,False
25.0,41.75,True
5.699999999999999,33.15,True
25.4,41.95,True
36.2,24.45,True
11.0,20.95,False
2.1999999999999993,42.35,True
25.0,41.75,False
25.0,41.75,True
23.2,40.35,True
25.0,41.75,True
22.9,37.65,False
7.300000000000001,41.45,False
16.6,22.75,True
40.5,33.15,True
25.0,35.65,True
18.5,37.35,False
31.7,39.15,True
25.0,41.75,False
48.1,35.45,False
9.3,22.35,False
40.5,19.75,False
18.1,24.95,False
32.6,29.95,False
27.4,37.65,False
23.0,39.85,True
36.4,33.55,False
42.5,38.45,True
24.0,41.65,True
40.5,34.05,False
26.9,38.35,False
25.0,41.75,True
40.7,22.35,False
34.8,23.65,False
38.4,38.05,False
19.2,16.55,False
26.1,40.85,False
25.0,41.75,True
25.0,41.75,True
22.7,36.45,False
25.0,41.75,False
25.0,41.75,True
31.7,30.45,False
17.0,15.25,False
25.7,37.55,False
25.7,41.35,False
25.0,41.75,False
24.8,32.45,False
29.0,24.55,False
24.1,41.45,True
41.0,31.65,False
13.6,35.95,True
22.6,16.25,True
25.0,41.75,True
25.0,41.75,True
22.4,39.75,True
10.7,43.65,True
9.3,21.75,False
39.9,40.85,False
31.5,39.85,False
47.8,45.35,True
40.7,22.75,True
20.3,24.15,True
25.0,41.75,True
24.8,40.05,True
25.0,41.75,True
14.5,35.45,False
12.6,31.85,True
24.3,17.05,True
12.0,38.35,False
25.0,41.75,True
43.0,38.05,False
27.9,18.45,True
25.0,41.75,False
25.0,41.75,False
6.600000000000001,41.45,False
10.7,34.85,True
35.8,39.55,False
8.0,41.75,True
33.1,16.05,True
29.9,18.75,False
40.3,35.15,False
25.0,40.35,True
8.2,38.75,True
8.7,19.55,False
33.7,24.45,False
25.0,41.75,False
27.6,35.65,False
10.9,20.45,True
9.5,22.55,False
26.3,33.95,False
40.7,29.15,False
17.5,24.15,False
9.0,25.75,True
38.8,40.85,True
15.1,34.55,False
16.2,28.65,False
23.3,41.05,False
25.0,41.75,False
25.0,41.75,False
16.1,17.85,False
25.1,38.25,False
17.3,28.25,False
25.0,41.75,True
12.5,20.45,True
25.0,41.75,False
42.2,40.05,True
42.5,24.45,False
41.9,24.25,True
43.7,40.55,True
25.0,41.75,False
24.9,35.45,False
25.0,41.75,True
25.0,41.75,False
9.5,39.85,False
25.0,41.75,True
14.0,31.65,False
2.0,40.65,False
48.5,39.45,True
37.0,40.65,True
25.0,41.75,False
20.5,22.85,True
25.0,41.75,False
4.600000000000001,40.05,True
25.0,41.75,True
35.5,35.75,False
25.0,41.75,True
25.0,41.75,True
24.1,40.55,True
25.0,41.75,False
6.899999999999999,41.75,True
10.9,42.35,False
38.0,19.35,False
25.0,41.75,False
9.9,38.45,False
24.8,41.15,True
1.8999999999999986,41.75,True
25.0,41.75,True
25.0,39.15,False
29.1,23.15,False
25.2,34.05,False
41.6,24.75,True
25.0,41.75,True
25.0,41.75,False
17.7,15.95,False
6.899999999999999,40.25,False
25.0,41.75,False
48.4,39.85,False
24.0,20.35,False
42.4,41.35,False
4.300000000000001,39.85,False
36.2,23.65,True
47.4,40.25,False
26.6,38.05,True
23.3,35.75,False
45.2,27.15,True
25.0,41.75,False
21.4,41.45,True
25.0,41.75,True
25.5,42.25,False
36.6,19.35,True
38.4,14.950000000000003,True
33.7,32.05,False
15.8,17.95,False
36.9,20.05,False
7.899999999999999,23.85,True
25.0,41.75,True
20.3,28.25,False
32.5,31.65,True
15.6,27.95,False
14.4,24.25,False
25.0,41.75,True
12.9,27.25,False
39.7,27.15,False
12.1,25.25,True
32.5,20.45,False
32.3,36.45,True
25.8,41.75,True
12.8,32.65,False
43.8,41.45,False
21.8,40.55,False
2.8000000000000007,38.45,False
24.6,36.45,True
24.8,16.35,False
9.8,21.15,True
33.9,39.45,True
25.0,41.75,True
22.9,41.05,False
22.7,38.75,False
25.0,41.75,True
25.0,41.75,False
13.4,40.65,False
9.0,29.05,True
36.1,26.95,False
35.8,31.65,True
20.5,26.05,True
38.1,36.55,False
42.4,21.15,True
47.9,42.25,False
28.0,20.95,False
42.9,24.45,True
33.9,26.15,True
12.6,25.55,False
