x,y,made
24.4,40.95,False
24.4,40.75,True
23.7,33.25,True
7.399999999999999,20.65,False
27.7,39.75,False
38.3,19.95,True
37.1,28.35,False
27.5,16.45,False
2.5,37.25,True
38.3,18.65,True
23.4,40.65,False
26.5,14.950000000000003,False
10.7,20.65,False
22.3,40.45,False
28.0,39.45,True
25.3,41.65,True
26.0,40.45,True
18.0,28.65,False
40.5,25.05,True
14.4,26.35,False
37.5,28.05,True
24.5,40.65,False
5.100000000000001,40.45,True
24.2,33.05,False
26.4,37.35,False
24.5,26.95,True
23.6,38.75,True
28.9,30.75,True
27.0,40.35,False
15.4,34.45,True
26.4,39.65,True
24.5,34.65,False
31.7,35.35,False
22.1,39.85,True
44.0,21.35,True
13.1,26.25,False
26.3,40.45,False
25.8,40.35,False
41.3,33.75,False
22.8,41.35,False
35.3,18.25,True
26.2,40.45,False
21.5,38.35,False
25.3,41.35,True
24.9,40.35,True
25.2,26.45,False
25.3,41.65,True
47.7,34.65,False
24.4,36.65,False
24.7,39.75,True
25.0,41.05,True
15.8,43.05,False
13.1,32.85,True
23.8,41.15,False
24.5,41.05,True
9.9,25.55,True
24.0,30.65,False
26.4,39.95,False
39.9,18.55,False
25.0,42.35,False
25.7,38.65,False
26.9,41.25,False
25.9,39.25,True
44.9,26.45,False
2.5,40.05,True
47.6,37.45,False
23.4,40.65,False
25.3,40.45,True
24.8,34.85,False
24.2,40.25,False
27.6,39.25,False
26.1,17.15,False
27.6,17.05,False
27.0,41.75,True
7.300000000000001,40.55,False
37.8,19.55,False
47.8,43.25,True
26.0,37.15,False
22.7,37.45,True
31.3,14.950000000000003,False
25.0,42.35,True
38.6,40.85,True
45.4,28.15,True
26.4,40.95,True
23.4,40.25,True
13.0,19.25,False
17.2,26.05,True
23.8,40.25,False
32.3,30.35,False
7.800000000000001,23.15,True
4.899999999999999,24.25,False
29.1,36.95,False
11.2,28.55,True
12.0,19.55,False
9.0,29.05,True
2.1000000000000014,40.45,False
26.6,30.45,True
35.8,19.25,False
8.899999999999999,37.55,False
25.0,21.35,False
24.6,39.25,True
47.7,40.05,True
24.0,40.75,False
25.3,41.25,False
29.5,32.55,False
41.9,21.75,False
24.8,40.65,True
25.9,41.75,True
24.7,40.25,False
25.3,39.95,True
35.2,31.25,True
32.0,15.95,False
6.800000000000001,22.65,True
10.1,30.75,False
25.0,42.35,False
11.1,20.25,False
46.3,26.05,False
45.6,26.95,False
48.7,44.55,False
24.1,14.950000000000003,True
29.8,21.95,True
25.3,39.95,True
25.0,42.35,True
39.7,18.65,True
1.6999999999999993,40.95,False
24.0,39.65,False
23.7,41.35,True
37.6,12.75,False
25.6,40.75,True
29.2,39.65,False
24.7,39.45,True
24.3,16.75,True
25.3,39.65,True
24.5,30.25,True
35.9,19.85,False
31.4,27.65,False
25.8,38.25,True
38.9,34.65,True
35.9,41.85,False
23.4,40.95,True
23.2,39.35,True
25.8,42.45,True
28.6,39.85,True
10.6,18.55,True
42.4,24.95,True
39.5,25.45,False
32.1,16.05,False
47.9,39.45,False
24.5,41.95,True
7.399999999999999,22.65,True
25.4,15.75,False
25.0,42.35,False
31.9,17.65,False
24.2,38.55,True
7.600000000000001,24.55,True
45.7,28.15,False
25.3,17.15,False
35.2,25.35,True
24.5,27.05,False
23.5,41.55,False
47.9,30.75,False
25.2,41.85,True
25.0,42.35,True
22.8,40.65,True
24.2,39.55,True
25.2,35.15,True
26.3,38.55,True
11.8,17.55,False
18.3,17.05,False
36.5,30.05,True
2.6999999999999993,40.45,False
48.6,41.65,False
24.2,40.45,True
25.2,41.35,True
24.7,39.25,False
27.2,34.85,False
24.8,41.65,True
22.5,40.65,False
26.2,40.55,True
36.9,19.65,True
24.8,31.25,True
17.4,17.25,False
23.2,37.45,True
24.5,41.45,False
34.3,27.65,False
45.6,28.85,True
25.1,40.95,True
23.9,40.15,True
25.6,40.15,True
25.8,39.25,False
32.0,28.45,False
26.9,40.15,True
47.2,30.85,True
25.5,39.55,True
28.7,30.05,True
19.8,38.65,False
23.9,41.15,True
24.5,41.65,False
7.699999999999999,24.45,False
6.199999999999999,24.45,True
45.3,26.25,False
22.7,40.15,False
30.2,16.65,False
23.2,33.55,False
29.1,26.55,False
23.6,40.65,False
25.0,42.35,True
47.8,38.35,False
8.399999999999999,22.55,True
27.8,16.85,False
14.7,18.15,False
27.5,40.15,False
17.7,17.85,False
46.4,28.55,False
25.0,42.35,True
25.3,38.35,False
11.1,41.55,True
21.3,39.55,False
10.6,20.05,True
47.0,30.55,True
44.3,21.25,False
44.4,25.85,False
24.7,39.85,True
10.3,19.15,False
26.7,24.25,False
48.5,37.35,True
13.2,39.55,False
22.8,36.45,True
22.7,40.05,False
28.3,16.95,False
21.4,40.15,False
2.3999999999999986,37.95,True
2.0,35.95,False
41.3,21.75,True
24.5,40.65,True
46.8,26.25,False
24.2,40.75,True
23.9,39.15,False
25.3,40.15,False
25.3,39.25,True
24.5,35.35,False
48.0,43.75,True
26.9,39.85,True
12.6,21.85,False
47.8,40.15,False
24.0,41.35,True
25.2,41.45,True
25.4,26.65,True
23.9,40.95,False
43.5,19.25,False
31.1,32.65,False
10.0,21.25,False
43.3,23.75,True
25.8,39.45,False
11.7,35.05,True
36.9,25.45,True
27.0,40.45,False
24.7,41.15,False
23.2,40.15,True
17.9,16.45,True
47.5,33.75,False
33.5,17.05,False
48.0,39.25,True
35.4,24.35,False
25.2,17.15,False
1.3000000000000007,33.25,True
1.6000000000000014,41.75,False
25.1,39.05,True
33.7,33.95,True
41.9,22.25,False
31.5,41.85,False
27.6,40.45,False
26.2,31.05,False
1.3000000000000007,36.45,False
25.1,40.55,True
26.2,36.05,True
45.3,25.95,False
14.5,16.55,True
37.2,20.35,False
22.3,40.65,True
15.4,32.65,False
29.2,37.25,False
24.4,30.75,True
37.1,24.85,True
25.5,41.25,True
7.600000000000001,41.95,False
24.2,21.25,True
25.8,40.55,True
9.0,21.05,False
25.0,42.35,True
28.5,15.850000000000001,False
25.6,41.35,True
49.2,38.85,True
24.2,40.95,False
38.6,18.75,False
25.3,40.35,False
42.2,25.05,False
19.8,29.65,False
6.399999999999999,32.15,False
48.0,38.55,False
25.3,16.05,False
25.8,40.95,False
36.1,39.85,False
25.8,40.25,True
25.5,42.05,True
35.9,38.85,False
26.2,40.65,True
24.4,40.25,True
26.1,39.35,False
47.6,43.05,False
24.1,42.05,False
29.6,39.25,True
8.2,22.85,False
24.2,33.05,True
27.3,34.85,False
47.6,42.45,True
19.4,35.15,False
41.0,20.55,False
21.5,30.85,False
22.8,22.25,False
25.0,42.35,True
2.0,35.35,False
25.2,40.15,False
19.8,39.35,False
26.3,41.85,True
24.1,39.35,True
38.1,40.55,False
25.0,42.35,False
24.1,41.75,True
46.4,27.95,True
46.6,30.95,True
37.0,18.95,False
25.1,24.25,False
30.4,32.05,True
23.1,39.15,True
14.6,18.55,True
24.1,39.05,True
11.7,18.55,True
13.0,17.85,False
23.6,40.65,False
28.2,37.25,False
23.9,40.65,False
28.2,16.65,False
23.1,36.65,False
15.2,24.55,False
12.0,39.65,True
25.1,38.35,False
24.7,40.05,False
48.9,44.45,False
24.1,39.15,True
33.9,24.35,False
25.3,26.55,True
8.899999999999999,22.35,True
41.7,22.85,True
48.7,39.15,False
23.6,41.75,False
13.1,17.05,False
25.0,42.35,False
32.4,17.45,True
25.4,40.85,False
26.7,38.65,True
47.2,42.85,True
26.4,42.45,True
23.0,23.25,True
48.7,41.85,False
27.3,40.45,False
25.5,40.95,False
25.1,41.35,True
25.2,40.75,True
26.8,16.95,True
22.6,38.85,False
37.8,27.35,False
9.3,21.65,False
24.5,41.15,True
26.2,36.95,False
2.6999999999999993,40.15,True
20.9,36.25,False
26.2,15.25,False
23.7,40.15,False
24.6,40.55,True
11.7,20.45,False
25.2,42.15,True
38.3,25.45,True
24.7,42.55,True
25.8,34.65,False
2.3999999999999986,32.95,True
7.0,20.35,True
25.2,35.15,True
28.8,41.25,False
22.8,41.15,False
8.100000000000001,23.35,True
18.9,27.65,False
31.9,28.85,False
27.8,37.55,False
41.3,29.25,False
31.7,16.15,False
25.0,42.35,False
25.0,40.45,False
13.3,26.25,False
3.1999999999999993,30.35,False
12.2,19.45,False
25.9,41.15,True
8.7,33.25,False
30.7,39.65,True
43.8,23.35,False
25.9,39.65,False
12.8,18.45,False
25.7,40.95,False
21.8,41.65,True
1.8999999999999986,39.15,False
24.9,39.55,False
24.4,16.35,False
9.4,22.15,False
23.9,22.25,False
24.5,39.75,False
14.5,19.05,True
25.0,42.35,True
27.3,40.75,True
1.8999999999999986,36.85,False
23.5,37.15,False
28.8,33.45,True
23.7,40.45,True
25.5,37.05,False
26.4,39.45,False
43.2,25.25,True
29.4,38.65,False
11.3,28.75,True
24.5,17.05,True
4.5,28.95,False
18.5,38.05,True
10.3,21.75,True
16.5,17.55,False
43.0,22.05,False
14.1,30.15,False
19.4,17.65,False
47.9,34.75,True
6.699999999999999,40.65,True
29.6,24.75,False
25.7,40.95,True
7.399999999999999,41.25,False
29.6,29.55,False
24.7,42.15,True
24.8,28.25,True
40.5,34.75,False
19.9,16.85,False
30.4,26.65,False
1.6000000000000014,38.35,False
25.5,40.15,True
9.6,40.95,True
24.5,29.35,True
22.6,26.85,True
35.9,30.65,False
36.0,24.35,True
26.0,41.65,True
25.0,8.950000000000003,False
25.0,40.95,True
25.6,40.85,False
22.9,40.05,False
28.4,40.15,False
19.3,39.45,False
27.7,39.95,False
28.5,40.45,True
21.5,39.25,True
30.8,30.25,False
23.8,39.15,True
28.2,40.15,True
23.6,41.35,False
26.0,41.75,True
33.3,23.15,False
24.3,39.35,True
47.6,41.95,True
26.1,24.35,True
25.1,29.55,False
34.5,18.15,False
5.300000000000001,25.15,False
25.0,40.35,True
36.1,19.05,False
24.2,35.25,True
6.600000000000001,25.35,False
48.1,39.15,False
27.7,40.75,True
27.5,38.35,True
5.399999999999999,21.85,True
15.2,25.75,True
20.7,15.95,False
47.6,39.05,False
14.1,19.35,True
27.8,36.05,True
47.2,41.75,True
2.0,42.25,False
26.6,42.15,True
25.3,40.95,True
20.3,16.55,False
26.4,40.95,True
24.6,40.15,True
8.5,19.95,False
18.8,16.85,True
24.8,27.35,False
24.7,40.85,False
9.0,21.15,True
2.3000000000000007,29.45,True
33.7,33.25,True
25.0,33.85,True
25.2,41.15,True
25.2,39.75,True
28.3,17.15,True
25.4,35.85,False
22.8,42.35,True
24.8,41.05,True
28.8,15.45,True
27.6,16.95,False
24.6,39.55,False
35.1,32.15,False
41.0,21.85,False
25.3,42.15,True
26.6,40.15,False
21.1,34.55,False
25.0,42.35,True
48.0,39.45,True
26.0,40.95,True
23.2,41.65,False
25.0,42.35,True
24.8,40.25,True
25.2,24.45,True
28.8,39.75,False
26.7,41.35,True
47.3,29.25,False
29.6,16.75,True
25.8,40.45,True
39.4,20.15,False
25.3,41.95,True
24.2,40.35,True
26.2,41.35,True
24.2,38.35,False
40.0,20.65,False
33.2,16.15,False
28.5,17.05,False
47.3,34.65,True
35.6,40.15,False
24.6,38.85,True
39.9,20.35,True
24.4,40.85,True
48.3,41.65,False
6.0,42.35,False
39.5,33.85,True
23.4,24.85,True
14.5,17.65,False
12.1,38.55,False
34.3,31.45,False
12.8,24.75,False
27.5,24.45,False
47.8,38.15,False
17.2,17.85,False
45.7,27.95,False
35.5,31.35,True
28.9,39.25,False
16.2,17.15,True
26.5,41.45,False
22.0,38.15,False
27.9,28.75,True
42.6,20.25,False
28.2,41.15,False
43.7,23.05,False
22.6,30.55,True
48.1,30.85,False
24.6,41.15,True
27.2,16.45,False
24.1,41.05,True
34.6,18.15,True
6.300000000000001,25.45,False
27.7,35.85,False
47.9,31.85,False
24.8,28.55,True
30.4,36.05,False
16.9,30.65,False
48.6,41.65,False
4.0,25.45,False
25.0,41.65,True
39.1,37.65,True
18.2,14.25,False
12.8,18.65,False
24.3,39.25,False
48.2,41.35,True
8.100000000000001,23.55,False
25.5,41.05,True
29.0,41.95,False
8.2,23.15,True
25.0,40.65,True
24.3,39.55,True
41.5,20.25,False
22.1,13.950000000000003,False
27.9,38.55,False
27.0,39.35,True
17.1,35.25,False
31.9,40.25,False
30.1,29.55,False
2.6999999999999993,40.55,True
26.4,40.45,True
26.0,41.85,False
25.0,33.95,True
29.8,27.55,True
17.4,17.15,True
13.3,15.350000000000001,False
25.5,41.75,True
28.3,39.55,False
29.6,16.15,True
48.0,43.15,True
27.7,16.25,False
20.3,27.05,False
47.5,42.15,False
26.2,40.45,False
22.5,39.45,False
25.9,40.05,True
24.2,41.15,True
15.8,29.65,False
1.8999999999999986,35.85,False
30.8,18.35,False
30.1,38.35,False
25.6,40.85,True
25.2,39.75,True
11.4,21.35,True
25.6,40.45,False
48.2,31.35,False
23.6,41.15,True
20.9,34.25,False
21.5,30.05,False
27.4,40.05,True
25.4,40.65,False
28.7,34.85,False
45.1,25.55,True
30.0,20.75,False
28.1,35.05,True
25.0,42.35,True
2.1999999999999993,38.85,False
20.1,35.25,True
24.3,34.35,False
35.3,18.75,False
34.2,35.65,True
33.4,37.75,False
26.1,41.05,True
25.2,17.05,False
24.3,41.25,False
39.4,17.45,False
8.2,22.85,True
13.3,19.15,False
26.6,41.15,True
25.0,41.55,False
28.5,39.15,True
25.6,41.15,True
15.4,25.75,False
38.4,27.45,False
25.2,40.25,False
26.9,40.95,True
32.8,17.55,False
24.8,25.15,False
24.7,41.65,True
23.4,39.55,False
19.6,40.45,False
25.0,42.35,True
26.6,40.65,False
24.9,41.15,True
37.0,18.55,True
27.0,39.75,True
22.4,40.75,False
47.5,41.25,False
27.9,30.85,False
15.1,30.05,False
25.3,39.85,True
23.3,40.75,False
34.3,17.45,False
26.4,42.05,True
10.9,20.15,True
28.1,17.05,False
25.0,42.35,True
18.4,16.95,True
25.6,41.85,True
26.1,41.45,False
22.8,15.850000000000001,False
23.9,38.05,True
27.2,40.55,True
26.4,40.75,True
25.5,40.75,True
27.4,37.95,False
25.8,40.95,True
14.7,14.850000000000001,True
7.300000000000001,17.45,False
30.6,31.35,True
37.4,19.75,False
24.4,41.15,False
5.5,25.75,True
1.8999999999999986,37.55,True
9.4,32.85,False
25.2,15.850000000000001,True
21.7,36.15,True
25.2,39.75,True
25.0,39.65,False
24.7,40.65,True
38.9,40.65,False
25.4,40.25,True
25.0,30.85,True
18.2,39.15,True
24.2,16.45,True
24.7,37.05,True
15.7,24.95,True
25.0,42.35,True
25.4,41.15,True
32.3,17.05,False
23.0,34.15,False
47.5,30.85,True
44.3,25.55,True
25.5,40.55,True
48.0,38.25,True
35.6,17.15,False
28.3,35.55,False
24.8,40.45,True
30.8,14.950000000000003,False
48.3,42.95,True
41.8,44.35,False
25.6,38.35,True
17.4,39.85,True
30.0,13.450000000000003,True
24.2,27.65,False
26.7,40.05,True
42.9,29.65,True
27.2,16.05,False
25.5,41.75,True
26.6,40.05,False
24.8,39.55,True
8.600000000000001,18.85,True
29.4,32.25,False
2.5,33.55,True
1.6000000000000014,37.95,True
17.4,18.15,False
29.0,41.45,True
25.5,40.95,True
31.3,32.95,True
34.4,32.85,True
28.8,25.05,False
25.2,41.45,True
47.8,37.65,True
46.8,27.35,False
22.0,39.15,False
18.2,41.25,False
37.2,18.95,False
26.4,40.75,False
23.9,28.25,False
22.3,37.75,True
9.6,18.65,False
27.0,39.75,False
19.2,30.15,False
19.4,35.65,False
39.7,27.35,False
7.300000000000001,23.25,False
26.3,23.75,True
25.0,40.65,True
25.9,36.75,False
20.1,15.850000000000001,False
25.0,42.35,False
24.1,41.45,False
43.5,24.35,False
25.0,42.35,True
26.3,34.95,False
40.9,22.75,True
25.9,40.75,True
24.0,40.05,True
22.8,39.95,False
29.9,34.65,True
37.3,17.55,False
25.0,38.95,True
24.5,33.45,False
8.5,38.05,True
31.7,33.15,False
9.8,22.25,False
2.6999999999999993,38.95,False
45.2,24.95,False
24.1,41.85,True
25.2,41.45,True
26.9,39.55,True
23.5,40.95,True
7.399999999999999,38.15,False
25.0,42.35,True
13.3,19.15,False
49.0,39.25,False
26.4,38.85,False
24.7,40.05,True
21.9,34.45,True
24.1,41.55,True
23.1,16.45,False
19.5,27.85,True
32.9,33.45,False
24.0,25.35,False
25.0,41.45,True
48.8,43.45,False
25.0,42.35,False
24.4,39.55,False
23.6,39.75,False
42.1,22.85,False
32.1,22.05,False
26.3,41.35,True
25.9,33.35,False
24.0,41.65,True
34.2,35.05,True
29.1,33.85,False
42.4,21.25,False
19.2,34.65,True
32.3,36.25,False
23.6,24.75,False
18.2,17.65,False
25.0,42.35,True
36.1,38.15,False
20.9,16.75,False
28.8,40.75,True
23.8,39.35,False
22.7,36.75,True
30.3,17.65,False
24.7,40.55,True
26.5,40.85,True
24.7,33.45,False
30.1,38.65,True
23.9,41.05,True
27.2,15.649999999999999,True
26.4,40.05,True
14.6,16.15,True
21.6,33.45,False
23.8,42.15,True
16.6,17.35,False
48.1,40.45,False
27.0,39.95,False
11.9,27.95,True
40.9,32.85,True
26.6,40.35,True
24.4,38.95,True
25.0,39.65,False
19.7,30.65,False
7.600000000000001,21.35,False
41.8,39.65,True
26.5,42.15,False
23.2,40.55,True
25.0,42.35,True
24.8,38.95,True
24.8,40.75,False
48.4,40.95,True
19.8,15.75,False
37.7,28.15,True
4.699999999999999,34.85,False
11.4,31.65,False
12.8,39.75,True
16.3,38.45,True
30.2,17.05,False
17.9,33.45,False
22.5,41.95,False
16.6,15.649999999999999,False
43.8,22.25,False
23.7,40.45,True
25.6,41.85,True
22.5,40.65,False
25.4,41.25,True
12.4,17.55,True
44.8,18.95,False
23.7,40.65,False
44.9,28.15,True
24.5,40.05,False
26.0,37.55,False
24.4,40.95,True
16.6,16.75,True
12.1,41.15,False
28.5,40.65,True
24.8,41.35,True
18.5,28.65,True
26.8,31.05,True
24.4,40.65,True
23.7,40.75,False
24.1,16.65,True
24.5,40.85,True
34.6,29.75,True
23.6,42.25,True
27.7,34.65,True
15.7,18.25,True
16.4,25.85,True
29.2,14.549999999999997,False
28.9,26.35,False
30.1,39.15,False
27.6,37.65,True
26.3,40.65,True
15.0,31.45,False
25.0,16.15,True
40.2,41.25,False
26.8,40.65,True
25.8,30.65,False
24.1,41.15,True
25.3,40.95,True
25.0,39.95,True
14.8,28.15,True
21.2,30.65,True
6.699999999999999,22.35,False
40.2,22.35,True
24.0,40.65,False
35.2,18.15,True
33.7,19.05,False
25.0,42.35,True
19.1,18.05,True
37.0,19.95,True
25.6,41.25,True
2.0,30.65,False
1.6000000000000014,40.65,True
47.4,40.25,True
35.8,29.35,False
24.6,40.95,False
26.9,40.35,False
41.5,21.15,False
47.7,40.15,False
33.4,17.75,False
13.6,37.05,True
25.7,40.45,False
39.3,18.25,False
11.6,20.35,True
30.4,40.15,False
1.8999999999999986,43.05,False
26.9,41.75,True
26.4,41.15,True
38.9,18.45,False
17.0,16.65,False
19.2,17.45,False
41.6,23.95,False
13.2,18.65,False
25.9,40.45,False
8.399999999999999,21.55,False
24.1,40.65,True
42.9,13.850000000000001,False
24.6,39.45,False
24.3,40.35,True
25.6,41.65,True
9.6,15.149999999999999,True
42.5,20.75,True
5.199999999999999,21.65,True
24.5,41.15,True
23.0,40.45,False
20.9,40.45,False
14.4,19.25,False
37.9,43.25,True
41.5,38.85,True
28.9,41.85,True
47.0,30.35,True
25.7,29.15,True
23.7,40.25,False
49.0,43.45,False
25.0,42.35,True
38.5,18.75,False
25.6,41.35,True
22.4,38.65,False
13.4,33.35,False
43.5,33.25,True
24.5,41.85,True
4.199999999999999,26.45,False
25.0,42.35,True
25.9,40.75,True
25.0,42.35,False
25.5,38.95,False
25.5,40.55,True
24.8,35.95,True
26.3,35.05,False
24.9,40.25,True
2.3999999999999986,28.15,False
38.9,18.95,False
27.3,16.85,True
23.9,41.15,True
2.1999999999999993,41.75,False
26.2,41.05,False
26.0,21.65,True
23.8,25.45,False
26.9,16.25,False
25.0,42.35,True
17.6,35.95,True
14.3,25.65,True
5.100000000000001,25.55,False
19.5,16.25,True
30.6,25.25,False
8.899999999999999,20.05,False
35.1,23.75,True
33.2,22.85,True
5.399999999999999,27.85,True
35.0,37.05,True
23.4,41.45,True
25.0,16.55,True
25.1,42.75,False
48.4,39.55,False
33.7,17.15,False
9.8,18.85,False
12.7,30.75,True
17.9,28.35,False
25.5,18.25,False
15.8,18.45,False
26.1,41.85,False
34.4,31.55,False
38.7,25.95,True
42.4,42.05,False
14.9,42.75,False
20.9,27.55,True
47.5,42.45,False
9.0,22.55,False
24.7,40.45,False
26.6,36.95,False
8.100000000000001,22.45,True
29.9,40.75,True
24.7,38.55,False
24.1,40.65,True
22.6,40.45,True
35.7,20.15,True
27.9,36.75,False
16.8,17.45,False
46.8,30.25,True
10.3,19.95,False
8.8,21.65,False
18.7,31.85,False
25.2,34.85,False
27.0,40.15,False
26.3,41.55,False
10.4,21.15,False
25.6,41.45,True
48.9,38.15,True
22.3,37.95,False
25.0,42.35,True
2.5,41.15,False
23.6,40.45,True
27.0,35.95,False
47.8,43.05,False
2.3000000000000007,39.45,True
24.1,39.15,True
26.7,40.65,True
41.2,23.35,True
27.7,39.45,False
24.3,39.75,True
32.3,12.850000000000001,True
2.3000000000000007,31.55,True
25.0,41.75,True
12.9,18.65,False
32.8,25.05,True
24.8,39.75,False
27.1,40.15,False
25.0,42.35,True
45.2,24.75,False
25.3,40.35,True
14.7,18.35,False
24.2,37.45,False
24.7,17.05,True
16.1,18.35,False
13.4,27.15,False
27.7,40.65,False
36.4,18.05,True
19.3,31.35,False
24.2,34.45,False
33.2,27.95,False
28.0,33.75,False
37.5,28.45,True
30.1,39.95,False
16.3,15.05,True
27.6,40.45,True
22.0,38.55,True
25.4,41.95,True
25.4,35.45,True
2.1999999999999993,30.15,False
24.5,42.55,False
25.0,41.35,True
47.6,43.45,False
30.0,36.95,True
35.7,27.05,False
22.3,37.95,False
25.0,42.35,False
10.6,19.85,True
28.2,39.15,False
31.7,26.65,True
23.0,41.45,False
22.0,35.05,False
25.0,42.35,False
2.3999999999999986,43.75,False
26.8,40.55,False
38.6,18.15,False
27.5,32.15,True
24.4,40.45,False
20.3,16.15,False
0.8999999999999986,40.85,False
1.5,35.45,False
2.3000000000000007,32.95,True
25.2,40.25,True
17.4,17.35,True
42.4,40.75,True
22.0,39.15,False
23.2,37.55,False
9.2,17.05,False
25.0,42.35,True
17.2,42.75,True
24.3,41.25,True
23.2,41.45,False
36.8,19.65,True
44.5,26.45,False
30.4,28.65,False
39.1,43.05,False
11.3,20.95,False
39.8,20.85,False
1.8999999999999986,40.15,True
25.8,20.25,True
24.1,39.55,True
24.4,25.65,False
20.7,14.549999999999997,True
15.5,17.35,False
2.3000000000000007,41.55,False
8.100000000000001,24.25,True
3.3000000000000007,27.05,False
7.399999999999999,23.25,False
25.6,40.45,False
14.2,16.95,False
28.0,31.75,False
8.7,22.35,False
27.7,40.35,True
37.4,20.25,True
24.8,32.15,False
41.1,36.25,False
26.1,42.05,True
26.3,36.25,False
36.9,34.85,False
8.100000000000001,24.55,False
6.600000000000001,25.55,True
38.2,19.15,True
17.9,39.55,False
40.5,14.049999999999997,False
27.0,15.55,False
12.5,19.55,False
15.9,17.35,True
26.3,41.55,True
8.7,18.55,True
25.5,39.75,False
21.4,31.75,False
25.8,40.35,True
22.0,29.65,True
31.8,35.95,True
25.4,40.15,True
6.199999999999999,24.45,False
25.3,41.05,True
27.5,39.65,False
26.2,40.25,True
20.8,36.35,False
1.8000000000000007,39.25,False
25.3,40.45,True
40.5,20.65,False
32.4,21.55,False
10.0,34.25,True
16.5,24.25,False
47.4,34.85,False
38.0,19.55,True
25.6,40.45,True
22.6,39.55,False
26.8,28.75,True
47.7,42.25,False
14.9,23.75,False
47.8,39.85,False
25.3,41.45,True
24.4,39.75,True
34.5,27.15,False
47.5,34.55,True
30.4,20.35,True
19.3,36.15,False
10.3,34.15,True
35.8,16.25,True
19.5,15.45,False
23.6,41.45,False
26.2,39.75,True
32.0,29.95,False
23.8,39.75,False
22.6,33.25,True
26.5,39.65,True
24.9,40.35,True
23.0,40.75,True
18.7,32.25,True
22.8,40.05,True
15.8,28.55,False
33.9,38.55,False
22.9,41.85,False
14.2,19.55,False
10.5,19.65,True
29.0,39.65,False
24.8,39.95,True
47.2,43.35,False
45.1,25.35,False
14.9,36.65,False
12.1,18.25,False
10.2,20.35,False
21.7,38.05,False
35.7,26.45,True
29.0,15.95,False
24.1,37.95,False
25.5,16.95,True
36.1,18.45,False
2.0,38.75,True
25.0,42.35,False
24.6,39.95,True
45.1,28.65,True
39.8,19.45,False
22.3,40.75,False
41.6,22.55,False
13.8,24.75,False
25.8,38.35,False
41.5,22.75,False
25.9,41.65,True
11.9,33.15,True
32.9,27.95,True
22.6,40.05,True
48.1,33.35,True
26.6,16.65,False
2.5,41.95,False
31.9,40.15,False
30.1,15.05,False
16.7,18.05,False
20.7,39.75,False
23.6,41.35,True
6.800000000000001,19.45,False
29.1,33.45,True
35.9,30.15,False
25.2,40.65,True
35.7,40.45,True
9.8,29.25,True
25.5,40.65,True
27.9,24.65,True
23.6,36.35,False
23.7,40.75,True
26.0,29.25,False
21.6,32.15,False
27.3,40.15,True
24.4,41.05,True
1.8000000000000007,36.55,False
12.5,20.15,False
5.5,22.95,False
25.0,42.35,False
30.0,32.55,False
25.5,32.65,False
27.9,41.05,True
43.5,26.45,True
24.8,40.95,True
32.0,27.05,False
25.5,38.65,False
25.2,41.75,True
24.8,41.35,True
28.7,32.85,True
40.7,21.95,False
24.1,40.85,True
15.4,17.45,True
48.0,38.15,False
27.2,16.55,True
25.7,13.649999999999999,True
24.7,41.75,True
25.0,42.35,True
23.1,32.85,False
34.5,24.15,False
1.5,34.85,True
22.7,39.25,False
26.3,38.65,False
24.6,40.15,True
28.4,37.65,False
32.4,39.75,False
24.6,40.95,True
25.0,42.35,True
17.6,34.75,True
32.3,32.95,False
23.3,40.15,False
47.6,37.45,False
12.5,37.65,False
25.8,33.85,True
24.5,26.35,True
14.7,17.55,False
2.8000000000000007,35.55,False
16.8,41.65,False
24.9,40.75,True
37.2,20.15,False
25.0,42.35,True
47.9,38.85,False
23.1,41.15,True
22.6,40.65,True
37.2,20.05,False
2.6999999999999993,28.65,False
17.8,37.05,False
21.0,21.75,True
15.8,18.35,False
19.0,32.55,False
25.2,40.85,True
38.0,17.65,False
24.3,42.15,False
25.1,41.05,False
23.9,39.45,True
24.5,40.25,True
25.8,35.75,True
25.6,41.65,True
24.8,15.95,False
9.8,22.15,False
26.3,34.95,False
31.8,18.25,True
6.800000000000001,41.15,True
25.9,41.05,True
15.5,36.55,False
11.7,39.25,False
15.2,16.35,True
24.8,40.55,True
11.7,20.75,True
14.7,26.55,False
2.3999999999999986,41.85,False
24.7,41.45,True
25.6,39.65,True
1.8000000000000007,33.85,False
24.7,39.05,False
26.2,40.25,True
38.6,18.85,True
39.8,21.15,False
24.5,13.850000000000001,True
47.5,42.95,True
11.2,28.95,True
48.2,44.45,False
23.2,41.55,True
25.3,42.95,True
25.9,41.55,False
12.0,31.85,False
3.8000000000000007,26.25,False
20.2,15.55,True
25.7,41.35,True
24.8,40.65,False
47.6,37.55,False
34.0,38.75,False
22.3,38.65,False
29.6,14.549999999999997,False
36.2,17.65,True
29.4,15.45,False
27.9,39.75,True
26.9,40.25,False
23.2,41.85,True
48.2,35.95,True
17.1,17.65,True
26.9,15.95,False
23.4,40.25,True
47.0,38.35,False
25.2,40.15,False
25.0,42.35,False
25.4,41.85,True
25.5,41.65,True
37.0,18.85,False
23.8,22.05,False
29.6,28.95,False
2.1999999999999993,34.45,True
23.3,40.15,False
14.8,27.55,False
24.7,35.95,False
45.0,26.95,False
2.3999999999999986,38.55,True
43.3,22.55,True
30.2,29.75,False
